__ctr_start,00100000
FUN_00258950,00258950
FUN_00258a04,00258a04
BossGanondorf_SetupReturn,00258c60
FUN_00258cd4,00258cd4
EnExItem_WaitForObject,00258ed0
FUN_002593d0,002593d0
FUN_00259440,00259440
FUN_0025959c,0025959c
FUN_0025976c,0025976c
FUN_002597d4,002597d4
FUN_002597d8,002597d8
FUN_00259888,00259888
FUN_002598e4,002598e4
FUN_002599b0,002599b0
EnExItem_BowlPrize,00259b38
EnExItem_TargetPrizeApproach,00259cb0
FUN_00259e98,00259e98
FUN_00259ef4,00259ef4
FUN_0025a074,0025a074
FUN_0025a17c,0025a17c
FUN_0025a1d0,0025a1d0
EnExRuppy_WaitInGame,0025a384
FUN_0025a4b0,0025a4b0
FUN_0025a514,0025a514
EnBomBowlMan_BlinkAwake,0025a6f8
FUN_0025a7d8,0025a7d8
FUN_0025a824,0025a824
FUN_0025a888,0025a888
EnDaiku_InitEscape,0025a8e4
ObjTimeblock_WaitForOcarina,0025ab7c
FUN_0025ac68,0025ac68
FUN_0025adb0,0025adb0
FUN_0025adb4,0025adb4
FUN_0025adb8,0025adb8
FUN_0025adbc,0025adbc
FUN_0025adc0,0025adc0
FUN_0025adc4,0025adc4
FUN_0025adc8,0025adc8
FUN_0025adcc,0025adcc
FUN_0025add0,0025add0
FUN_0025add4,0025add4
FUN_0025add8,0025add8
FUN_0025ae10,0025ae10
FUN_0025ae14,0025ae14
FUN_0025ae68,0025ae68
FUN_0025ae84,0025ae84
FUN_0025ae88,0025ae88
Camera_Special0,0025b240
Camera_Special1,0025b370
Camera_Special3,0025b378
Camera_Special4,0025b380
Camera_Special5,0025b530
Camera_Special6,0025b8e4
Camera_Special7,0025bc9c
Camera_Special8,0025bf00
Camera_Special9,0025bf08
FUN_0025c6a4,0025c6a4
Camera_Subj0,0025c710
Camera_Subj1,0025c718
Camera_Subj2,0025c720
Camera_Subj3,0025c728
Camera_Subj4,0025cd80
FUN_0025d3f0,0025d3f0
FUN_0025d43c,0025d43c
ArrowLight_Draw,0025d7f4
ArrowLight_Update,0025dc74
BgBombwall_Draw,0025dcb0
BgBombwall_Update,0025dcfc
BgDyYoseizo_Init,0025dd10
BgDyYoseizo_Destroy,0025de28
BgDyYoseizo_OverrideLimbDraw,0025dea4
BgHakaSgami_Init,0025ded8
BgHakaSgami_Destroy,0025e14c
BgHakaWater_Init,0025e19c
BgHakaWater_Destroy,0025e304
FUN_0025e314,0025e314
BgHakaZou_Update,0025e360
BgHidanDalm_Init,0025e38c
BgHidanDalm_Destroy,0025e494
BgHidanRock_Init,0025e4d8
BgHidanRock_Destroy,0025e694
BgHidanSima_Init,0025e6e8
BgHidanSima_Destroy,0025e8f0
BgIceTurara_Init,0025e950
BgIceTurara_Destroy,0025ea4c
BgJya1flift_Init,0025ea8c
BgJya1flift_Destroy,0025ec00
BgJyaLift_Draw,0025ec5c
BgJyaLift_Update,0025ecc4
BgJyaMegami_Init,0025ed64
BgJyaMegami_Destroy,0025ef34
BgMizuBwall_Init,0025efc4
BgMizuBwall_Destroy,0025f764
BgMizuUzu_Draw,0025f7a4
BgMizuUzu_Update,0025f7a8
BgMizuWater_Init,0025f7b0
BgMizuWater_Destroy,0025fa78
BgMoriBigst_Init,0025fa84
BgMoriBigst_Destroy,0025fb88
BgPoEvent_Draw,0025fbb8
BgPoEvent_Update,0025fd54
BgSpot09Obj_Init,0025fda4
BgSpot09Obj_Destroy,0025fe88
BgSpot18Obj_Init,0025fee4
BgSpot18Obj_Destroy,0025ff60
BgTokiSwd_Draw,0025ff90
BgTokiSwd_Update,0025ffdc
FUN_00260008,00260008
BossGanon2_Draw,00260054
BossGanon2_Update,00260f24
BossGoma_UpdateHit,00262258
caseD_14_0026285c,0026285c
caseD_16_002628cc,002628cc
caseD_1_00262924,00262924
caseD_e_002629a8,002629a8
caseD_f_00262a00,00262a00
caseD_13_00262a58,00262a58
caseD_15_00262ab0,00262ab0
caseD_2_00262b08,00262b08
caseD_d,00262b68
caseD_c_00262b90,00262b90
caseD_d_00262bf0,00262bf0
DemoEffect_Update,00262c58
FUN_00262c60,00262c60
FUN_00262d34,00262d34
DemoKankyo_Update,00262ea4
DemoKekkai_Draw,00262eb4
DemoKekkai_Update,00262f2c
DoorGerudo_Draw,00263034
DoorGerudo_Update,00263118
FUN_00263120,00263120
DoorKiller_Update,00263178
FUN_0026365c,0026365c
FUN_00263818,00263818
FUN_002639d4,002639d4
FUN_00263c4c,00263c4c
FUN_00263df4,00263df4
FUN_00263fb8,00263fb8
FUN_00264130,00264130
FUN_00264330,00264330
FUN_002644c8,002644c8
FUN_002646ac,002646ac
FUN_00264cb8,00264cb8
FUN_00264fa0,00264fa0
FUN_002651a0,002651a0
FUN_00265290,00265290
FUN_002653e0,002653e0
FUN_002653e4,002653e4
FUN_002653f8,002653f8
FUN_002655c0,002655c0
FUN_00265808,00265808
EnAttackNiw_Init,0026585c
EnAttackNiw_Destroy,002659cc
FUN_002659fc,002659fc
EnBigokuta_Draw,00265e24
EnBigokuta_Update,00266148
FUN_0026680c,0026680c
FUN_00266b14,00266b14
EnDekubaba_Draw,00266c54
EnDekubaba_Update,00267018
EnDekunuts_Draw,002674e8
EnDekunuts_Update,00267560
EnDntDemo_Update,00267904
EnDntJiji_Draw,00267930
EnDntJiji_Update,00267a78
FUN_00267c84,00267c84
EnDyExtra_Draw,00267cf0
FUN_00267dc0,00267dc0
FUN_002681a4,002681a4
EnEncount1_Update,002682d0
EnEncount2_Draw,002682ec
EnEncount2_Update,002685e4
EnExRuppy_Draw,00268874
EnExRuppy_Update,002689b8
EnFhgFire_Draw,00268a24
EnFhgFire_Update,00268cf8
EnFloormas_Draw,00268d30
EnFloormas_Update,00268dfc
FUN_002692ac,002692ac
EnGSwitch_Update,00269414
FUN_0026966c,0026966c
FUN_0026967c,0026967c
EnGe2_UpdateStunned,0026973c
EnGe2_UpdateAfterTalk,002698e0
EnGe3_Update,002699c8
FUN_00269aa0,00269aa0
EnHintnuts_Draw,00269ad4
EnHintnuts_Update,00269b4c
EnHonotrap_Draw,00269f00
EnHonotrap_Update,0026a124
EnHorse_CutsceneUpdate,0026a30c
EnIceHono_Draw,0026a5a0
EnIceHono_Update,0026a704
EnKarebaba_Draw,0026a8d0
EnKarebaba_Update,0026adcc
EnLight_UpdateSwitch,0026af8c
caseD_2_0026b1dc,0026b1dc
EnNiwGirl_Draw,0026b40c
EnNiwGirl_Update,0026b4a8
EnNiwLady_Draw,0026b70c
EnNiwLady_Update,0026b77c
FUN_0026bb68,0026bb68
EnNutsball_Update,0026bd8c
caseD_12_0026bf1c,0026bf1c
caseD_1_0026bfc4,0026bfc4
caseD_9_0026c1d8,0026c1d8
caseD_7_0026c28c,0026c28c
caseD_0_0026c328,0026c328
FUN_0026c4a0,0026c4a0
FUN_0026c56c,0026c56c
EnPoField_Draw,0026c744
EnPoField_Update,0026ca40
EnPoRelay_Draw,0026cf04
EnPoRelay_Update,0026cfec
EnPoSisters_Init,0026d128
EnPoSisters_Destroy,0026d5a4
FUN_0026d630,0026d630
FUN_0026d700,0026d700
caseD_2_0026d89c,0026d89c
caseD_1_0026db7c,0026db7c
caseD_0_0026dc48,0026dc48
EnShopnuts_Draw,0026dcf8
EnShopnuts_Update,0026dd2c
EnTakaraMan_Init,0026deb8
EnTakaraMan_Destroy,0026e01c
EnTakaraMan_OverrideLimbDraw,0026e04c
FUN_0026e080,0026e080
EnTp_Fragment_Fade,0026e1a0
FUN_0026e1e0,0026e1e0
EnYukabyun_Draw,0026e5f0
EnYukabyun_Update,0026e628
EnDha_Die,0026e80c
EnDha_Wait,0026e9dc
FUN_0026f230,0026f230
FUN_0026f2dc,0026f2dc
FUN_0026f30c,0026f30c
ItemShield_Draw,0026f360
ItemShield_Update,0026f3c0
MagicDark_DiamondUpdate,0026f3c8
FUN_0026f7ec,0026f7ec
ObjBlockstop_Init,0026f950
ObjBlockstop_Destroy,0026f98c
ObjBombiwa_Draw,0026f990
ObjBombiwa_Update,0026f9dc
ObjHamishi_Draw,0026fca8
ObjHamishi_Update,0026fd24
ObjHsblock_Draw,002701e4
ObjHsblock_Update,00270298
ObjKibako2_Draw,002702d0
ObjKibako2_Update,00270330
FUN_00270338,00270338
FUN_00270380,00270380
ObjTimeblock_Init,002703ac
ObjTimeblock_Destroy,0027057c
ObjectKankyo_Init,002705b8
ObjectKankyo_Destroy,00270dec
OceffStorm_Draw,00271008
OceffStorm_Update,0027112c
OceffWipe2_Draw,00271184
OceffWipe2_Update,002714b8
OceffWipe3_Draw,00271544
OceffWipe3_Update,0027181c
OceffWipe4_Draw,002718a8
OceffWipe4_Update,00271c10
FUN_00271c9c,00271c9c
FUN_00271d10,00271d10
FUN_00271d70,00271d70
FUN_00271db4,00271db4
FUN_00271e18,00271e18
FUN_00271e58,00271e58
caseD_10_00271ed8,00271ed8
FUN_00272694,00272694
FUN_00272854,00272854
FUN_00272908,00272908
FUN_00272930,00272930
EnCrow_OverrideLimbDraw,00272e8c
EnCrow_PostLimbDraw,00272f64
FUN_00273070,00273070
FUN_00273108,00273108
FUN_0027313c,0027313c
EnSkj_WaitForOcarina,002731b8
FUN_002732c4,002732c4
FUN_00273368,00273368
FUN_002733e8,002733e8
FUN_00273560,00273560
FUN_002735a0,002735a0
FUN_002735b0,002735b0
FUN_00273760,00273760
FUN_002737fc,002737fc
FUN_00273914,00273914
FUN_00273afc,00273afc
FUN_00273b98,00273b98
FUN_00273dd8,00273dd8
FUN_00273eac,00273eac
ItemEtcetera_Init,00273f28
ItemEtcetera_Destroy,002740bc
FUN_002740ec,002740ec
FUN_0027428c,0027428c
FUN_002742e8,002742e8
FUN_0027433c,0027433c
FUN_002743c0,002743c0
FUN_002744b8,002744b8
FUN_0027458c,0027458c
FUN_00274648,00274648
FUN_002746f0,002746f0
FUN_002747b8,002747b8
FUN_00274900,00274900
FUN_00274acc,00274acc
FUN_00274d24,00274d24
FUN_00274dfc,00274dfc
BgPoEvent_PaintingVanish,00274f18
FUN_00274fa4,00274fa4
FUN_00274ff8,00274ff8
EnExRuppy_GalleryTarget,00275170
EnBomBowlMan_WakeUp,002751ac
FUN_00275218,00275218
FUN_00275264,00275264
FUN_00275330,00275330
FUN_002753e4,002753e4
EnDaiku_EscapeRotate,002754e4
FUN_0027554c,0027554c
FUN_002755ac,002755ac
EnBox_AppearOnSwitchFlag,00275608
Camera_Parallel0,00275670
Camera_Parallel1,00275678
Camera_Parallel2,002762a8
Camera_Parallel3,002762b0
Camera_Parallel4,00276308
FUN_00276310,00276310
FUN_00276314,00276314
FUN_00276318,00276318
FUN_0027631c,0027631c
FUN_00276320,00276320
FUN_00276324,00276324
FUN_00276328,00276328
FUN_0027632c,0027632c
FUN_00276330,00276330
FUN_00276334,00276334
FUN_00276338,00276338
FUN_0027633c,0027633c
FUN_00276340,00276340
FUN_00276344,00276344
FUN_00276370,00276370
FUN_002763a8,002763a8
FUN_002764c0,002764c0
BgBdanSwitch_Init,00276508
BgBdanSwitch_Destroy,002767b8
FUN_00276828,00276828
BgBowlWall_Draw,00276830
BgBowlWall_Update,002768a8
FUN_002768c4,002768c4
BgBreakwall_Update,00276984
BgGjyoBridge_Init,0027698c
BgGjyoBridge_Destroy,00276a7c
BgHakaGate_Draw,00276aac
BgHakaGate_Update,00276e38
BgHakaHuta_Draw,00276e68
BgHakaHuta_Update,00276eb4
BgHakaMegane_Init,00276ebc
BgHakaMegane_Destroy,00276f3c
BgHakaShip_Draw,00276f70
BgHakaShip_Update,00277180
BgHakaTrap_Draw,002771ac
BgHakaTrap_Update,00277360
BgHakaTubo_Draw,00277434
BgHakaTubo_Update,0027769c
BgHeavyBlock_Init,002776c0
BgHeavyBlock_Destroy,002779dc
BgHidanFwbig_Init,00277a2c
BgHidanFwbig_Destroy,00277c90
BgHidanHrock_Init,00277cb8
BgHidanHrock_Destroy,00277fcc
BgHidanKousi_Init,0027800c
BgHidanKousi_Destroy,00278178
BgHidanSyoku_Init,002781a8
BgHidanSyoku_Destroy,00278254
BgIceObjects_Init,00278284
BgIceObjects_Destroy,00278350
BgIceShelter_Init,00278380
BgIceShelter_Destroy,0027876c
BgIceShutter_Init,002787fc
BgIceShutter_Destroy,00278970
BgJyaBlock_Draw,002789a0
BgJyaBlock_Update,002789ec
FUN_00278a14,00278a14
BgJyaCobra_Draw,00278b20
BgJyaCobra_Update,00278d78
FUN_00278f58,00278f58
BgJyaGoroiwa_Init,002797ec
BgJyaGoroiwa_Destroy,00279900
FUN_00279928,00279928
FUN_00279a38,00279a38
BgJyaKanaami_Init,00279a78
BgJyaKanaami_Destroy,00279b38
BgMenkuriEye_Init,00279b68
BgMenkuriEye_Destroy,00279c18
BgMizuMovebg_Init,00279c40
BgMizuMovebg_Destroy,0027a1bc
BgMoriHineri_Init,0027a254
BgMoriHineri_Destroy,0027a430
BgPoSyokudai_Init,0027a480
BgPoSyokudai_Destroy,0027a70c
BgSpot03Taki_Init,0027a764
BgSpot03Taki_Destroy,0027a878
BgSpot05Soko_Init,0027a8ac
BgSpot05Soko_Destroy,0027a9e8
BgSpot07Taki_Init,0027aa1c
BgSpot07Taki_Destroy,0027ac24
BgSpot12Gate_Init,0027ac74
BgSpot12Gate_Destroy,0027ad3c
BgSpot12Saku_Init,0027ad6c
BgSpot12Saku_Destroy,0027aea4
BgSpot15Saku_Init,0027aed4
BgSpot15Saku_Destroy,0027afa4
BgSpot18Futa_Init,0027afd4
BgSpot18Futa_Destroy,0027b05c
BgSstFloor_Draw,0027b08c
BgSstFloor_Update,0027b164
BgSpot06Objects_Init,0027b43c
BgSpot06Objects_Destroy,0027b56c
BgTreemouth_Draw,0027b5a8
BgTreemouth_Update,0027b670
BgYdanHasi_Draw,0027b790
BgYdanHasi_Update,0027b7fc
BgYdanMaruta_Init,0027b820
BgYdanMaruta_Destroy,0027bae4
FUN_0027bb30,0027bb30
FUN_0027be30,0027be30
FUN_0027cba8,0027cba8
BossGanondorf_Init,0027cbc8
BossGanondorf_Destroy,0027ceb8
caseD_1_0027cf14,0027cf14
caseD_0_0027cfd4,0027cfd4
caseD_7_0027d084,0027d084
caseD_11,0027d0ac
caseD_9_0027d104,0027d104
caseD_6_0027d12c,0027d12c
caseD_8_0027d184,0027d184
caseD_a_0027d1dc,0027d1dc
caseD_b_0027d204,0027d204
caseD_12_0027d304,0027d304
caseD_c_0027d32c,0027d32c
caseD_4_0027d3f4,0027d3f4
caseD_5_0027d430,0027d430
caseD_17_0027d4b8,0027d4b8
caseD_10_0027d52c,0027d52c
caseD_11_0027d554,0027d554
caseD_2_0027d61c,0027d61c
caseD_1_0027d748,0027d748
caseD_8_0027d884,0027d884
caseD_e_0027da2c,0027da2c
caseD_f_0027dbb0,0027dbb0
caseD_1_0027dd38,0027dd38
caseD_0_0027de44,0027de44
caseD_1_0027df24,0027df24
caseD_6_0027dfb0,0027dfb0
caseD_0_0027dfe8,0027dfe8
DemoTreLgt_Update,0027e098
DoorShutter_Draw,0027e0ac
DoorShutter_Update,0027e6e0
EnHorseNormal_WaitClone,0027e720
EffectShieldParticle_Init,0027e974
EffectShieldParticle_Destroy,0027ec34
FUN_0027ed40,0027ed40
FUN_0027f03c,0027f03c
FUN_0027f1f4,0027f1f4
FUN_0027f34c,0027f34c
FUN_0027f3f8,0027f3f8
FUN_0027f544,0027f544
FUN_0027f76c,0027f76c
FUN_0027f85c,0027f85c
FUN_0027f994,0027f994
FUN_0027fb90,0027fb90
EnAnubiceTag_Init,0027fc04
EnAnubiceTag_Destroy,0027fc50
FUN_0027fc54,0027fc54
FUN_0027fd24,0027fd24
EnClearTag_Draw,0027fe54
EnClearTag_Update,0027fe58
EnDodongo_SweepTail,0027fe5c
EnDivingGame_Init,00280194
EnDivingGame_Destroy,002802e0
FUN_0028033c,0028033c
FUN_00280510,00280510
EnFireRock_Draw,002808cc
EnFireRock_Update,00280b98
EnGanonOrgan_Init,00280e0c
EnGanonOrgan_Destroy,00280e34
EnGe2_UpdateFriendly,00280e40
EnGe3_UpdateWhenNotTalking,00280ff8
FUN_00281144,00281144
EnHintstone_Draw,002817cc
EnHinstone_Update,00281834
caseD_1_00281938,00281938
caseD_3_00281a5c,00281a5c
caseD_6_00281bd4,00281bd4
caseD_47,00281ca8
EnOkarinaTag_Init,00281d68
FUN_00281ea0,00281ea0
FUN_00281edc,00281edc
FUN_002823f4,002823f4
FUN_00282820,00282820
FUN_0028282c,0028282c
EnPoDesert_Draw,00282a0c
EnPoDesert_Update,00282b78
FUN_00282cc8,00282cc8
FUN_00282e88,00282e88
FUN_00282fc8,00282fc8
FUN_0028333c,0028333c
FUN_00283578,00283578
EnRiverSound_Init,00283870
EnRiverSound_Destroy,00283924
caseD_1_00283944,00283944
caseD_2_00283a94,00283a94
caseD_2_00283b4c,00283b4c
EnSkjneedle_Draw,00283d7c
EnSkjneedle_Update,00283db0
EnSyatekiItm_Init,00283e84
EnSyatekiItm_Destroy,00283f90
EnSyatekiMan_Init,00283f94
EnSyatekiMan_Destroy,00284050
FUN_00284070,00284070
EnSyatekiNiw_Init,002840dc
EnSyatekiNiw_Destroy,00284288
FUN_002842d8,002842d8
FUN_002843b4,002843b4
FUN_00284508,00284508
FUN_0028456c,0028456c
EnTite_Idle,00284724
EnTuboTrap_Draw,0028488c
EnTuboTrap_Update,002848d8
FUN_00284960,00284960
FUN_0028497c,0028497c
FUN_00284b0c,00284b0c
FUN_00284c2c,00284c2c
FUN_00284f08,00284f08
FUN_00284f40,00284f40
FUN_00284fcc,00284fcc
FUN_00284fd0,00284fd0
FUN_0028525c,0028525c
caseD_16_0028534c,0028534c
EnDh_Attack,002854d0
EnDh_Damage,002857b4
FUN_00285978,00285978
FUN_00285a7c,00285a7c
ItemBHeart_Draw,00285bec
ItemBHeart_Update,00285c18
ItemOcarina_Draw,00285d48
ItemOcarina_Update,00285d7c
FUN_00285d84,00285d84
FUN_00285e5c,00285e5c
FUN_00285f50,00285f50
FUN_00285fa4,00285fa4
ObjElevator_Draw,00285fe0
ObjElevator_Update,00286024
ObjIcePoly_Draw,00286048
ObjIcePoly_Update,00286204
ObjOshihiki_Draw,0028620c
ObjOshihiki_Update,00286520
ObjSyokudai_Init_00286590,00286590
ObjSyokudai_Update,002868d4
ObjWarp2Block_Init,00287100
ObjWarp2Block_Destroy,00287224
OceffStorm_Draw2,00287268
FUN_002874b0,002874b0
FUN_002874ec,002874ec
FUN_0028752c,0028752c
FUN_00287550,00287550
EnOkuta_OverrideLimbDraw,00287658
FUN_00287938,00287938
FUN_00287980,00287980
FUN_00287984,00287984
FUN_00287ab8,00287ab8
FUN_00287bd0,00287bd0
FUN_00287c5c,00287c5c
FUN_00287ca0,00287ca0
FUN_00287d00,00287d00
FUN_00287e2c,00287e2c
FUN_00287f3c,00287f3c
FUN_00287f68,00287f68
FUN_00287f6c,00287f6c
FUN_00287f84,00287f84
FUN_00287fa0,00287fa0
FUN_00287fc4,00287fc4
FUN_00287fd4,00287fd4
FUN_00288050,00288050
FUN_00288194,00288194
FUN_002881bc,002881bc
FUN_00288200,00288200
FUN_00288254,00288254
FUN_002882f4,002882f4
FUN_00288394,00288394
FUN_002883b8,002883b8
FUN_00288414,00288414
FUN_002884f8,002884f8
FUN_00288594,00288594
FUN_002886b8,002886b8
BgPoEvent_AmyWait,0028880c
FUN_0028887c,0028887c
FUN_0028890c,0028890c
FUN_00288a1c,00288a1c
FUN_00288b84,00288b84
FUN_00288c08,00288c08
FUN_00288d0c,00288d0c
FUN_00288e3c,00288e3c
FUN_00289028,00289028
FUN_002890a8,002890a8
EnTr_Reappear,002890f4
FUN_00289334,00289334
FUN_00289400,00289400
FUN_00289450,00289450
FUN_00289454,00289454
FUN_00289458,00289458
FUN_0028945c,0028945c
FUN_00289460,00289460
FUN_00289464,00289464
FUN_00289468,00289468
FUN_0028946c,0028946c
FUN_00289470,00289470
FUN_00289474,00289474
FUN_00289478,00289478
FUN_002894d8,002894d8
FUN_002894dc,002894dc
FUN_002894e0,002894e0
BgBdanObjects_Init,00289770
BgBdanObjects_Destroy,00289a88
BgDyYoseizo_Draw,00289aec
BgDyYoseizo_Update,00289dd0
BgGanonOtyuka_Init,0028a450
BgGanonOtyuka_Destroy,0028a588
BgGateShutter_Init,0028a5d4
BgGateShutter_Destroy,0028a6d8
BgGndIceblock_Init,0028a708
BgGndIceblock_Destroy,0028a818
BgGndNisekabe_Init,0028a848
BgGndNisekabe_Destroy,0028a8e8
FUN_0028a8f4,0028a8f4
BgHakaSgami_Update,0028a95c
BgHakaWater_Draw,0028a99c
BgHakaWater_Update,0028ac24
BgHidanDalm_Draw,0028ac2c
BgHidanDalm_Update,0028adcc
BgHidanFslift_Init,0028ae14
BgHidanFslift_Destroy,0028af10
BgHidanRock_Draw,0028af40
BgHidanRock_Update,0028b048
BgHidanSima_Draw,0028b1cc
BgHidanSima_Update,0028b5d8
BgIceTurara_Draw,0028b730
BgIceTurara_Update,0028b77c
BgJya1flift_Draw,0028b784
BgJya1flift_Update,0028b7f0
BgJyaMegami_Draw,0028b8ac
BgJyaMegami_Update,0028bc04
BgMizuBwall_Draw,0028bc0c
BgMizuBwall_Update,0028bcd4
BgMizuShutter_Init,0028bcdc
BgMizuShutter_Destroy,0028c02c
BgMizuWater_Draw,0028c05c
BgMizuWater_Update,0028c100
FUN_0028c230,0028c230
BgMoriBigst_Update,0028c274
BgMoriHashigo_Init,0028c2d8
BgMoriHashigo_Destroy,0028c514
FUN_0028c570,0028c570
FUN_0028c6cc,0028c6cc
BgSpot00Break_Init,0028c6f4
BgSpot00Break_Destroy,0028c7cc
BgSpot01Fusya_Init,0028c800
BgSpot01Fusya_Destroy,0028c884
BgSpot09Obj_Draw,0028c890
BgSpot09Obj_Update,0028c908
FUN_0028c90c,0028c90c
FUN_0028c994,0028c994
BgSpot15Rrbox_Init,0028c9a0
BgSpot15Rrbox_Destroy,0028caac
FUN_0028caec,0028caec
BgSpot18Obj_Draw,0028cb5c
BgSpot18Obj_Update,0028cba0
FUN_0028cbbc,0028cbbc
FUN_0028ce30,0028ce30
FUN_0028ce90,0028ce90
FUN_0028d1c4,0028d1c4
BossSst_Draw,0028d620
BossSst_Update,0028da40
caseD_2_0028e140,0028e140
caseD_f_0028e374,0028e374
caseD_10_0028e4a0,0028e4a0
caseD_11_0028e5cc,0028e5cc
caseD_0_0028e95c,0028e95c
caseD_1_0028ee04,0028ee04
caseD_2_0028ee64,0028ee64
caseD_6_0028eebc,0028eebc
caseD_7_0028ef90,0028ef90
caseD_5_0028f058,0028f058
caseD_2_0028f108,0028f108
caseD_11_0028f3f8,0028f3f8
DemoKekkai_DrawTrialBarrier,0028f668
DemoKekkai_TrialBarrierIdle,0028f934
FUN_0028fa74,0028fa74
FUN_0028fe0c,0028fe0c
caseD_5_0028fe84,0028fe84
caseD_3_0028ff60,0028ff60
FUN_00290014,00290014
FUN_00290288,00290288
FUN_00290360,00290360
FUN_00290364,00290364
FUN_002903bc,002903bc
FUN_0029041c,0029041c
FUN_002907a4,002907a4
FUN_00290924,00290924
FUN_00290afc,00290afc
FUN_00290bbc,00290bbc
FUN_00290ce0,00290ce0
FUN_00290dc4,00290dc4
EnAnubiceFire_Init,00290ed8
EnAnubiceFire_Destroy,00290ff8
EnAttackNiw_Draw,00291034
EnAttackNiw_Update,00291060
FUN_00291378,00291378
EnBomBowlMan_Init,002917b0
EnBomBowlMan_Destroy,0029196c
EnBomBowlMan_OverrideLimbDraw,0029199c
EnBomBowlPit_Init,002919bc
EnBomBowlPit_Destroy,002919d4
FUN_002919d8,002919d8
FUN_002919ec,002919ec
FUN_002925ac,002925ac
FUN_002928c8,002928c8
FUN_00292b50,00292b50
EnIk_Draw,00293058
EnIk_Update,00293080
caseD_4_002930a8,002930a8
caseD_14_00293124,00293124
FUN_00293210,00293210
caseD_2_002932ec,002932ec
caseD_35,00293510
caseD_3d,002935b0
caseD_4d,00293790
caseD_44,0029384c
caseD_42,00293910
EnPoSisters_Draw,002939bc
EnPoSisters_Update,002942e0
FUN_00294a7c,00294a7c
caseD_1_00294fb4,00294fb4
FUN_00295038,00295038
FUN_00295138,00295138
caseD_1_0029529c,0029529c
EnSceneChange_Init,00295348
EnSceneChange_Destroy,00295368
EnTakaraMan_Draw,00295374
EnTakaraMan_Update,002953d8
FUN_002954a8,002954a8
FUN_0029551c,0029551c
FUN_0029559c,0029559c
EnTite_FlipOnBack,0029561c
EnTite_FlipUpright,00295790
EnTite_MoveTowardPlayer,0029594c
FUN_00295e58,00295e58
FUN_00295fec,00295fec
FUN_0029664c,0029664c
caseD_d_00296914,00296914
caseD_e_002969bc,002969bc
FUN_00296a7c,00296a7c
EnDh_Walk,00296c14
EnDha_TakeDamage,00296db0
FUN_00296eb4,00296eb4
MagicWind_Draw,00296f14
EnOssan_InitKokiriShopkeeper,00296fc0
ObjBlockstop_Update,002970dc
ObjLightswitch_Init,002971b8
ObjLightswitch_Destroy,00297458
ObjMakekinsuta_Init,00297494
FUN_002974a4,002974a4
ObjTimeblock_Draw,002974ac
ObjectKankyo_Draw,00297508
ObjectKankyo_Update,00297df4
FUN_00297e04,00297e04
FUN_00297e20,00297e20
FUN_00297e88,00297e88
FUN_00297e90,00297e90
FUN_00297e98,00297e98
EnKakasi_OverrideLimbDraw,00298284
EnKakasi_PostLimbDraw,00298288
EnPeehat_OverrideLimbDraw,0029828c
EnWeiyer_OverrideLimbDraw,00298584
FUN_002985d0,002985d0
FUN_002985f0,002985f0
FUN_00298684,00298684
FUN_002986e8,002986e8
FUN_00298828,00298828
FUN_0029889c,0029889c
FUN_002988b8,002988b8
FUN_00298b20,00298b20
FUN_00298bb4,00298bb4
ItemEtcetera_Update,00298d88
FUN_00298d90,00298d90
FUN_00298de4,00298de4
FUN_00298ef4,00298ef4
EnDntJiji_SetupHide,00298f48
FUN_00298fa4,00298fa4
EnExItem_TargetPrizeGive,00299090
FUN_00299110,00299110
FUN_00299188,00299188
FUN_002991d4,002991d4
FUN_00299258,00299258
BgMizuShutter_WaitForCutscene,002992a4
BgMizuShutter_WaitForTimer,002992dc
FUN_00299348,00299348
FUN_0029937c,0029937c
EnSyatekiMan_StartGame,00299444
FUN_00299518,00299518
FUN_0029964c,0029964c
FUN_00299704,00299704
EnExRuppy_EnterWater,00299794
FUN_002998b0,002998b0
FUN_00299908,00299908
FUN_00299928,00299928
FUN_0029992c,0029992c
FUN_00299930,00299930
FUN_00299934,00299934
FUN_00299938,00299938
FUN_0029993c,0029993c
FUN_00299940,00299940
FUN_00299944,00299944
FUN_002999d8,002999d8
FUN_00299a24,00299a24
FUN_00299bd8,00299bd8
FUN_00299c0c,00299c0c
FUN_00299dd4,00299dd4
FUN_00299ec0,00299ec0
FUN_00299ef8,00299ef8
FUN_00299fc0,00299fc0
BgBdanSwitch_Draw,00299fdc
BgBdanSwitch_Update,0029a114
BgGjyoBridge_Draw,0029a334
BgGjyoBridge_Update,0029a3ac
FUN_0029a3b4,0029a3b4
FUN_0029a69c,0029a69c
BgGndFiremeiro_Init,0029a6fc
BgGndFiremeiro_Destroy,0029a7c0
BgGndSoulmeiro_Init,0029a7fc
BgGndSoulmeiro_Destroy,0029a9a0
BgHakaMeganeBG_Init,0029a9d0
BgHakaMeganeBG_Destroy,0029abf4
FUN_0029ac3c,0029ac3c
BgHakaMegane_Update,0029acd4
BgHeavyBlock_Draw,0029acdc
BgHeavyBlock_Update,0029aec0
BgHidanCurtain_Init,0029aec8
BgHidanCurtain_Destroy,0029b1a0
BgHidanFwbig_Draw,0029b1c8
BgHidanFwbig_Update,0029b240
BgHidanHamstep_Init,0029b4cc
BgHidanHamstep_Destroy,0029b8f0
BgHidanHrock_Draw,0029b940
BgHidanHrock_Update,0029b98c
